BugID,File1,File2,File3,File4,File5,File6,File7,File8,File9,File10
118149,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\compiler\ast\8a0f59a AspectDeclaration.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\compiler\ast\5f8d2cd AspectDeclaration.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\compiler\ast\299c3a4 AspectDeclaration.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\compiler\ast\82f217f AspectDeclaration.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs151\pr125475\693945f TestEmptyPointcutAtAspect.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc154\9de03b7 Ajc154Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\bcel\8a0f59a BcelPerClauseAspectAdder.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\bcel\945a257 BcelPerClauseAspectAdder.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\patterns\97ab1e9 OrPointcut.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\patterns\97ab1e9 AndPointcut.java
118698,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr154332\59123b0 Annot.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\features153\jdtlikehandleprovider\d532892 ClassForAspectpath.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs152\pr129704\3ca976f A.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs163\pr251326\pkgA\f1a83b5 Target.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs163\pr251326\pkgA\f1a83b5 Listener.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs175\pr423257\dd88d21 AspectX.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs174\extra_inserts\9319e34 Code.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\testsrc\reflect\tests\a39f595 C.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\oxford\8c5d743 PR61768.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs152\pr130722\test\b166a7e Test.java
118781,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\ajdoc\src\org\aspectj\tools\ajdoc\59d5c3b JavadocRunner.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\ba41fae MissingImport.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\multiIncremental\PR278496_11\base\com\2edb246 Foo.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs175\pr423257\dd88d21 AspectX.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\3824b1c PR94167.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\multiIncremental\PR278496_11_a\base\com\2edb246 Dibble.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\936459c Cosmetic.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\27d204c ArrayCloning.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc152\b166a7e Ajc152Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc152\26a8a86 Ajc152Tests.java
117209,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\asm\src\org\aspectj\asm\f1deb9c RelationNode.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\runtime\src\org\aspectj\runtime\internal\cflowstack\5f6b18b ThreadStack.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\asm\src\org\aspectj\asm\f1deb9c Relation.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\runtime\src\org\aspectj\runtime\internal\cflowstack\5f6b18b ThreadStackImpl11.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\runtime\src\org\aspectj\runtime\internal\5f6b18b CFlowStack.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc121\6beb43f Ajc121Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc121\a303a09 Ajc121Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc121\05dabd1 Ajc121Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\runtime\src\org\aspectj\runtime\internal\cflowstack\5f6b18b ThreadStackFactoryImpl.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc121\b75cd93 Ajc121Tests.java
111667,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\bridge\src\org\aspectj\bridge\684c9c1 IMessage.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\bridge\src\org\aspectj\bridge\97ab1e9 IMessage.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\81a0790 SuppressedWarnings.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\declarePrecedenceWithClasses\0a01759 DeclarePrecedenceTestClass.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\seven\lint\70b9ffd Main.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\testing\newsrc\org\aspectj\testing\1e1bbb3 XMLBasedAjcTestCase.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\bug70619\75852d7 Precedence.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\7746fcb CflowBindingOrig.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\testsrc\org\aspectj\ajdt\internal\compiler\batch\dbe1024 PartiallyExposedHierarchyTestCase.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\harness\047173e XLintcflow.java
118337,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\reflect\508dbcb ReflectionBasedReferenceTypeDelegateFactory.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\reflect\d1a295c ReflectionBasedReferenceTypeDelegateFactory.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\reflect\b52515f ReflectionBasedReferenceTypeDelegateFactory.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\reflect\cafdecb ReflectionBasedReferenceTypeDelegateFactory.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\loadtime\src\org\aspectj\weaver\loadtime\03b20bc DefaultWeavingContext.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\loadtime\src\org\aspectj\weaver\loadtime\9abfc40 DefaultWeavingContext.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\reflect\a39f595 ReflectionBasedReferenceTypeDelegateFactory.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\reflect\522911e ReflectionBasedReferenceTypeDelegateFactory.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\reflect\82e3e13 ReflectionWorld.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\reflect\9abfc40 ReflectionWorld.java
11280,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\features153\jdtlikehandleprovider\d532892 ClassForAspectpath.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs172\pr389750\b9c7a19 Clazz4.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr149908\757004c C1.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs172\pr389750\b9c7a19 Clazz3.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs172\pr389750\b9c7a19 Clazz2.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\multiIncremental\pr117209\base\src\551b9ca DefaultInterfaceImplementationRecipe.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs175\pr423257\dd88d21 AspectX.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\multiIncremental\pr117209\base\src\551b9ca MyInterface_ch16.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\bcel-builder\testsrc\org\aspectj\apache\bcel\classfile\tests\387c3ac ClassloaderRepositoryTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\7746fcb CflowBinding.java
117614,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\ajc\b133299 AjdtCommand.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\ajc\a26cac9 AjdtCommand.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\ajc\d5ea336 AjdtCommand.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\ajc\6ea8300 AjdtCommand.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\patterns\ef7885f KindedPointcut.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\testsrc\org\aspectj\ajdt\ajc\b133299 AjdtCommandTestCase.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\ajc\f503523 AjdtCommand.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\patterns\797b6a6 KindedPointcut.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\compiler\lookup\db37189 EclipseAdvice.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\b133299 AjIncrementalImageBuilder.java
116899,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\oxford\8c5d743 PR61768.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\ajde\src\org\aspectj\ajde\85a827a BuildOptionsAdapter.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\testing\newsrc\org\aspectj\testing\f239f2a AntSpec.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\loadtime\src\org\aspectj\weaver\loadtime\039be68 Options.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\loadtime\src\org\aspectj\weaver\loadtime\76d7e83 Options.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\loadtime\src\org\aspectj\weaver\loadtime\8549d86 Options.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\5d281fd Ajc150TestsNoHarness.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\603b063 Ajc150TestsNoHarness.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\1b01255 Ajc150TestsNoHarness.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\loadtime\src\org\aspectj\weaver\loadtime\0c0adc5 Options.java
114495,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs170\pr382723\ba9d43c FooAspect.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs170\pr382723\ba9d43c FooAspect2.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs170\pr382723\ba9d43c FooAspect3.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs170\pr382723\ba9d43c Foo.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\java5\ataspectj\ataspectj\hierarchy\app\794f9b5 SubApp.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs151\pr125475\693945f TestEmptyPointcutAtAspect.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\1e502f5 CflowConcrete.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\45bce91 EllipsesStar.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\c517e85 OverloadedPointcutsInClass.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs151\pr128744\7a2087e World.java
114054,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs151\pr123901\693945f B.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\952dda9 GenericsTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\7f19ab4 WithincodeNPE01.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\51c018d GenericsTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\knownfailures\d697649 KnownfailuresTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\inpath\b225911 InPathTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\5735e96 Ajc150Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\477c575 Ajc150Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\5e9aca9 Ajc150Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\169a488 Ajc150Tests.java
116254,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr153845\70ae0f8 Interface.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr87376\85aa152 I.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr99125\p\df46c6f J.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\testdata\src1\ltw\33d8ee9 LTWPackageTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\aspectj5rt\java5-src\org\aspectj\internal\lang\reflect\735d94f InterTypeConstructorDeclarationImpl.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\aspectj5rt\java5-src\org\aspectj\internal\lang\reflect\735d94f InterTypeMethodDeclarationImpl.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\aspectj5rt\java5-testsrc\org\aspectj\internal\lang\reflect\6e8bf52 AjTypeTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\aspectj5rt\java5-src\org\aspectj\internal\lang\reflect\735d94f InterTypeFieldDeclarationImpl.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\aspectj5rt\java5-src\org\aspectj\internal\lang\reflect\81e6b60 DeclareSoftImpl.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr99125\p\df46c6f I.java
117681,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr117681\11ab99f AuditImpl.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr117681\11ab99f Test.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr117681\11ab99f Audit.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr117681\11ab99f TestAspect.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr148737\f6834c7 A.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr112476\case1\weaved\a7e13f1 SuperC.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\multiIncremental\PR192877\base\src\9b68a31 TestAspect.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr155972\090de7e ConstructorTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs151\d4219e1 pr121616.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr155972\090de7e InitializerTest.java
103157,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs172\pr398588\96ebaae AspectB.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs175\pr423257\dd88d21 AspectX.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\7746fcb CflowBinding.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs174\pr368046\0c0adc5 Azpect.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\features153\jdtlikehandleprovider\d532892 ClassForAspectpath.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\multiIncremental\pr117209\base\src\551b9ca Aspect.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\7746fcb CflowBindingOrig.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\a303a09 WhatsGoingOn.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs163\pr249710\cffe291 Foo.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\runtime\src\org\aspectj\lang\a9ef1b0 JoinPoint.java
117189,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\c760895 WeavingAdaptor.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\a5ac5af WeavingAdaptor.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\loadtime\src\org\aspectj\weaver\loadtime\70888dd Aj.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\loadtime\src\org\aspectj\weaver\loadtime\75afb31 Aj.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\loadtime\src\org\aspectj\weaver\loadtime\588e7b9 Aj.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\1e1bbb3 WeavingAdaptor.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\9d32b76 WeavingAdaptor.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\testdata\src1\0a77939 C2.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\loadtime\src\org\aspectj\weaver\loadtime\397a19d Aj.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\99d1c18 WeavingAdaptor.java
103051,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs171\pr387444\76d695f Code.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\936459c Cosmetic.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\new\binaryWarnings\src\aspects\9b30f9f MainWarnings.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr155972\090de7e ConstructorTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\7f19ab4 WithincodeNPE01.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr155972\090de7e InitializerTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\multiIncremental\pr117209\base\src\551b9ca Aspect.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\eca1429 PR72157.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\concretizeNpe\base\5357086 ExceptionHandling.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\1e502f5 CflowConcrete.java
114332,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\f24286d ICrossReferenceHandler.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\08d6a5d Ajc150Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\a9ca915 Ajc150Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\2942ca0 Ajc150Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\71771ab Ajc150Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\2ae4f53 Ajc150Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\2505485 Ajc150Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc163\cffe291 Ajc163Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\87e5c2e Ajc150Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\2c88c59 Ajc150Tests.java
115607,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\9ed75a1 pr115607.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr99191\2da9b31 pr99191_3.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr154332\59123b0 Annot.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr99191\2da9b31 pr99191_5.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs152\pr129704\3ca976f A.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc167\dc53b77 IntertypeTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr99191\2da9b31 pr99191_6.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\0d14ccf Annotations.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\ataspectj\a39f595 AtAjAnnotationGenTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\78abc76 DeclareAnnotationTests.java
116755,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\java5\reflection\522911e ReflectOnAjcCompiledPointcuts.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\testsrc\org\aspectj\weaver\tools\a39f595 PointcutParserTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\97cd71a PointcutParser.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\b954b26 PointcutParser.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\a39f595 PointcutParser.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\testsrc\org\aspectj\weaver\tools\522911e PointcutParserTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\522911e PointcutParser.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.matcher\testsrc\org\aspectj\weaver\patterns\2a8d684 ThisOrTargetTestCase.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\java5\ataspectj\annotationGen\522911e RuntimePointcuts.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\java5\ataspectj\annotationGen\a39f595 RuntimePointcuts.java
